#1 : frequency[Hz] = 1.00000e+09
  No.  No.     X[m]        Y[m]        Z[m]      E[V/m]     Ex[V/m]   Ex[deg]   Ey[V/m]   Ey[deg]   Ez[V/m]   Ez[deg]
    0   13   1.000e-01  -1.500e-01   1.300e-01  4.239e-01  4.239e-01  -68.138  9.783e-07   10.143  2.248e-06  170.800
    0   14   1.000e-01  -1.500e-01   1.400e-01  4.238e-01  4.238e-01   15.916  7.967e-07   37.953  3.379e-06 -176.117
    0   15   1.000e-01  -1.500e-01   1.500e-01  4.239e-01  4.239e-01   99.972  9.169e-07  106.299  5.536e-06 -169.503
    0   16   1.000e-01  -1.500e-01   1.600e-01  4.239e-01  4.239e-01 -175.967  2.301e-06 -172.481  5.593e-06 -167.855
    0   17   1.000e-01  -1.500e-01   1.700e-01  4.239e-01  4.239e-01  -91.907  1.511e-06  -85.048  5.872e-06 -179.878
    0   18   1.000e-01  -1.500e-01   1.800e-01  4.239e-01  4.239e-01   -7.851  1.827e-06   11.753  5.299e-06  172.521
    0   19   1.000e-01  -1.500e-01   1.900e-01  4.239e-01  4.239e-01   76.208  4.281e-07  117.149  5.090e-06  154.185
    0   20   1.000e-01  -1.500e-01   2.000e-01  4.239e-01  4.239e-01  160.266  4.124e-07   32.708  4.868e-06  153.758
    0   21   1.000e-01  -1.500e-01   2.100e-01  4.239e-01  4.239e-01 -115.676  9.003e-07  145.204  3.214e-06  142.499
    0   22   1.000e-01  -1.500e-01   2.200e-01  4.239e-01  4.239e-01  -31.622  1.128e-06 -141.397  3.369e-06  163.400
    0   23   1.000e-01  -1.500e-01   2.300e-01  4.239e-01  4.239e-01   52.439  7.869e-07   -6.554  2.550e-06 -149.217
    0   24   1.000e-01  -1.500e-01   2.400e-01  4.239e-01  4.239e-01  136.502  5.950e-07 -127.381  2.864e-06 -127.678
    0   25   1.000e-01  -1.500e-01   2.500e-01  4.238e-01  4.238e-01 -139.441  2.319e-06   17.154  5.642e-06  -99.244
    0   26   1.000e-01  -1.500e-01   2.600e-01  4.235e-01  4.235e-01  -55.398  2.651e-06  167.894  2.494e-05  134.279
    0   27   1.000e-01  -1.500e-01   2.700e-01  4.257e-01  4.257e-01   27.766  2.148e-06  -41.243  4.639e-04  -51.696
    0   28   1.000e-01  -1.500e-01   2.800e-01  5.508e-01  5.447e-01  117.374  1.315e-06  103.008  8.178e-02  129.092
    0   29   1.000e-01  -1.500e-01   2.900e-01  2.172e+00  2.168e+00  -61.368  2.030e-07  137.629  1.324e-01  120.587
    0   30   1.000e-01  -1.500e-01   3.000e-01  6.688e-01  6.632e-01  -65.655  1.651e-07 -113.559  8.678e-02   86.489
    1    0   1.000e-01  -1.400e-01   0.000e+00  3.759e-01  3.759e-01  -87.051  4.376e-08  143.857  2.721e-06  179.670
    1    1   1.000e-01  -1.400e-01   1.000e-02  4.264e-01  4.264e-01    2.824  5.960e-08  114.826  9.514e-07  -54.240
    1    2   1.000e-01  -1.400e-01   2.000e-02  4.240e-01  4.240e-01   87.244  1.103e-07 -146.814  7.532e-07 -113.398
    1    3   1.000e-01  -1.400e-01   3.000e-02  4.238e-01  4.238e-01  171.279  1.381e-07  -14.729  1.483e-06 -111.914
    1    4   1.000e-01  -1.400e-01   4.000e-02  4.239e-01  4.239e-01 -104.673  2.563e-08  -44.918  3.284e-06 -146.022
    1    5   1.000e-01  -1.400e-01   5.000e-02  4.239e-01  4.239e-01  -20.607  1.299e-07    6.160  4.196e-06 -154.048
    1    6   1.000e-01  -1.400e-01   6.000e-02  4.239e-01  4.239e-01   63.460  1.500e-07   95.155  5.139e-06 -155.557
    1    7   1.000e-01  -1.400e-01   7.000e-02  4.238e-01  4.238e-01  147.507  1.879e-07  175.133  4.460e-06 -165.595
    1    8   1.000e-01  -1.400e-01   8.000e-02  4.239e-01  4.239e-01 -128.438  7.590e-08  170.908  2.277e-06 -167.911
    1    9   1.000e-01  -1.400e-01   9.000e-02  4.239e-01  4.239e-01  -44.371  1.679e-07 -112.320  1.823e-06  136.280
    1   10   1.000e-01  -1.400e-01   1.000e-01  4.238e-01  4.238e-01   39.685  2.489e-07  -13.177  2.053e-06   85.333
    1   11   1.000e-01  -1.400e-01   1.100e-01  4.239e-01  4.239e-01  123.739  3.404e-07   10.099  1.947e-06   92.250
    1   12   1.000e-01  -1.400e-01   1.200e-01  4.239e-01  4.239e-01 -152.199  2.285e-07  131.603  1.749e-06  100.668
    1   13   1.000e-01  -1.400e-01   1.300e-01  4.239e-01  4.239e-01  -68.139  1.104e-07 -175.594  2.234e-06  170.167
    1   14   1.000e-01  -1.400e-01   1.400e-01  4.238e-01  4.238e-01   15.916  1.929e-07 -177.100  3.391e-06 -175.082
    1   15   1.000e-01  -1.400e-01   1.500e-01  4.239e-01  4.239e-01   99.972  2.706e-07 -144.523  5.314e-06 -169.939
    1   16   1.000e-01  -1.400e-01   1.600e-01  4.239e-01  4.239e-01 -175.967  3.807e-07  -35.205  5.890e-06 -169.445
    1   17   1.000e-01  -1.400e-01   1.700e-01  4.239e-01  4.239e-01  -91.908  4.153e-07   28.485  6.064e-06 -175.888
    1   18   1.000e-01  -1.400e-01   1.800e-01  4.239e-01  4.239e-01   -7.851  1.618e-07  156.589  4.715e-06  171.879
    1   19   1.000e-01  -1.400e-01   1.900e-01  4.239e-01  4.239e-01   76.207  6.114e-08   46.751  5.090e-06  152.655
    1   20   1.000e-01  -1.400e-01   2.000e-01  4.239e-01  4.239e-01  160.266  3.972e-07 -168.041  4.755e-06  152.819
    1   21   1.000e-01  -1.400e-01   2.100e-01  4.239e-01  4.239e-01 -115.677  4.353e-07  -18.287  3.683e-06  142.768
    1   22   1.000e-01  -1.400e-01   2.200e-01  4.239e-01  4.239e-01  -31.621  1.690e-07   51.529  3.890e-06  168.611
    1   23   1.000e-01  -1.400e-01   2.300e-01  4.239e-01  4.239e-01   52.440  2.137e-07  -11.323  2.485e-06 -145.508
    1   24   1.000e-01  -1.400e-01   2.400e-01  4.239e-01  4.239e-01  136.502  3.731e-07   60.162  2.871e-06 -124.821
    1   25   1.000e-01  -1.400e-01   2.500e-01  4.238e-01  4.238e-01 -139.440  5.156e-07 -167.838  5.588e-06  -94.155
    1   26   1.000e-01  -1.400e-01   2.600e-01  4.235e-01  4.235e-01  -55.397  2.103e-07  -10.101  2.493e-05  133.508
    1   27   1.000e-01  -1.400e-01   2.700e-01  4.257e-01  4.257e-01   27.767  3.472e-07   23.991  4.643e-04  -51.670
    1   28   1.000e-01  -1.400e-01   2.800e-01  5.508e-01  5.447e-01  117.374  6.041e-07  178.141  8.178e-02  129.092
    1   29   1.000e-01  -1.400e-01   2.900e-01  2.172e+00  2.168e+00  -61.368  3.730e-08  -24.864  1.324e-01  120.587
    1   30   1.000e-01  -1.400e-01   3.000e-01  6.688e-01  6.632e-01  -65.655  2.080e-07  -14.856  8.678e-02   86.489
    2    0   1.000e-01  -1.300e-01   0.000e+00  3.759e-01  3.759e-01  -87.051  1.224e-07  -19.208  2.589e-06 -175.983
    2    1   1.000e-01  -1.300e-01   1.000e-02  4.264e-01  4.264e-01    2.824  5.038e-08   36.257  9.489e-07  -42.500
    2    2   1.000e-01  -1.300e-01   2.000e-02  4.240e-01  4.240e-01   87.244  1.177e-08  -53.327  6.629e-07 -115.091
    2    3   1.000e-01  -1.300e-01   3.000e-02  4.238e-01  4.238e-01  171.280  1.013e-07   98.990  1.433e-06 -107.026
    2    4   1.000e-01  -1.300e-01   4.000e-02  4.239e-01  4.239e-01 -104.673  1.881e-07  167.007  3.117e-06 -142.974
    2    5   1.000e-01  -1.300e-01   5.000e-02  4.239e-01  4.239e-01  -20.607  7.715e-08 -135.885  3.905e-06 -150.393
    2    6   1.000e-01  -1.300e-01   6.000e-02  4.239e-01  4.239e-01   63.460  6.445e-09  106.420  4.758e-06 -154.954
    2    7   1.000e-01  -1.300e-01   7.000e-02  4.238e-01  4.238e-01  147.507  1.691e-07  -36.993  4.385e-06 -167.361
    2    8   1.000e-01  -1.300e-01   8.000e-02  4.239e-01  4.239e-01 -128.438  2.451e-07   34.004  2.544e-06 -172.051
    2    9   1.000e-01  -1.300e-01   9.000e-02  4.239e-01  4.239e-01  -44.371  5.943e-08   74.895  2.095e-06  147.329
    2   10   1.000e-01  -1.300e-01   1.000e-01  4.238e-01  4.238e-01   39.685  1.657e-07  157.790  1.825e-06   82.566
    2   11   1.000e-01  -1.300e-01   1.100e-01  4.239e-01  4.239e-01  123.739  9.186e-08  -24.360  2.019e-06   84.183
    2   12   1.000e-01  -1.300e-01   1.200e-01  4.239e-01  4.239e-01 -152.199  1.997e-07 -154.687  1.887e-06   99.874
    2   13   1.000e-01  -1.300e-01   1.300e-01  4.239e-01  4.239e-01  -68.139  2.566e-07  -12.247  2.369e-06  171.292
    2   14   1.000e-01  -1.300e-01   1.400e-01  4.238e-01  4.238e-01   15.916  1.081e-07   16.282  3.418e-06 -175.329
    2   15   1.000e-01  -1.300e-01   1.500e-01  4.239e-01  4.239e-01   99.973  1.010e-07  158.482  5.620e-06 -168.639
    2   16   1.000e-01  -1.300e-01   1.600e-01  4.239e-01  4.239e-01 -175.967  4.104e-08 -103.471  5.508e-06 -164.414
    2   17   1.000e-01  -1.300e-01   1.700e-01  4.239e-01  4.239e-01  -91.908  2.231e-08  -89.648  5.308e-06 -179.112
    2   18   1.000e-01  -1.300e-01   1.800e-01  4.239e-01  4.239e-01   -7.851  1.811e-07 -138.343  5.393e-06  172.641
    2   19   1.000e-01  -1.300e-01   1.900e-01  4.239e-01  4.239e-01   76.207  3.486e-07   -2.342  4.983e-06  156.762
    2   20   1.000e-01  -1.300e-01   2.000e-01  4.239e-01  4.239e-01  160.267  2.090e-08  123.374  5.069e-06  156.021
    2   21   1.000e-01  -1.300e-01   2.100e-01  4.239e-01  4.239e-01 -115.676  5.242e-07   13.602  3.226e-06  154.074
    2   22   1.000e-01  -1.300e-01   2.200e-01  4.239e-01  4.239e-01  -31.621  3.549e-07  142.411  2.154e-06  162.873
    2   23   1.000e-01  -1.300e-01   2.300e-01  4.239e-01  4.239e-01   52.437  1.742e-07  -57.481  1.365e-06 -129.158
    2   24   1.000e-01  -1.300e-01   2.400e-01  4.239e-01  4.239e-01  136.507  2.871e-07   98.807  1.971e-06  -99.177
    2   25   1.000e-01  -1.300e-01   2.500e-01  4.238e-01  4.238e-01 -139.453  1.916e-07  -51.063  5.171e-06  -83.998
    2   26   1.000e-01  -1.300e-01   2.600e-01  4.235e-01  4.235e-01  -55.397  1.419e-07  104.549  2.490e-05  132.305
    2   27   1.000e-01  -1.300e-01   2.700e-01  4.257e-01  4.257e-01   27.768  7.036e-07  154.695  4.643e-04  -51.525
    2   28   1.000e-01  -1.300e-01   2.800e-01  5.508e-01  5.447e-01  117.373  3.226e-07  -85.829  8.178e-02  129.092
    2   29   1.000e-01  -1.300e-01   2.900e-01  2.172e+00  2.168e+00  -61.368  2.836e-07    1.357  1.324e-01  120.587
    2   30   1.000e-01  -1.300e-01   3.000e-01  6.688e-01  6.632e-01  -65.656  3.555e-07    7.080  8.678e-02   86.489
    3    0   1.000e-01  -1.200e-01   0.000e+00  3.759e-01  3.759e-01  -87.051  2.441e-08  111.527  2.656e-06 -177.149
    3    1   1.000e-01  -1.200e-01   1.000e-02  4.264e-01  4.264e-01    2.823  1.822e-07  158.918  1.092e-06  -43.389
    3    2   1.000e-01  -1.200e-01   2.000e-02  4.240e-01  4.240e-01   87.244  1.122e-07  -82.697  6.623e-07  -92.135
    3    3   1.000e-01  -1.200e-01   3.000e-02  4.238e-01  4.238e-01  171.279  7.353e-08   41.123  1.263e-06  -95.887
    3    4   1.000e-01  -1.200e-01   4.000e-02  4.239e-01  4.239e-01 -104.673  6.321e-08   28.944  2.961e-06 -146.007
    3    5   1.000e-01  -1.200e-01   5.000e-02  4.239e-01  4.239e-01  -20.607  2.666e-08  -59.640  4.014e-06 -154.746
    3    6   1.000e-01  -1.200e-01   6.000e-02  4.239e-01  4.239e-01   63.460  2.206e-07  111.030  5.179e-06 -156.435
    3    7   1.000e-01  -1.200e-01   7.000e-02  4.238e-01  4.238e-01  147.507  1.830e-07 -128.027  4.683e-06 -164.790
    3    8   1.000e-01  -1.200e-01   8.000e-02  4.239e-01  4.239e-01 -128.438  9.800e-08  122.962  2.420e-06 -166.375
    3    9   1.000e-01  -1.200e-01   9.000e-02  4.239e-01  4.239e-01  -44.371  2.837e-07  -25.853  2.017e-06  144.392
    3   10   1.000e-01  -1.200e-01   1.000e-01  4.238e-01  4.238e-01   39.685  1.577e-07   14.476  2.068e-06   91.773
    3   11   1.000e-01  -1.200e-01   1.100e-01  4.239e-01  4.239e-01  123.739  4.051e-07   27.893  2.107e-06  107.926
    3   12   1.000e-01  -1.200e-01   1.200e-01  4.239e-01  4.239e-01 -152.199  3.543e-07 -179.254  1.776e-06  115.797
    3   13   1.000e-01  -1.200e-01   1.300e-01  4.239e-01  4.239e-01  -68.139  1.129e-07 -161.007  2.274e-06  170.395
    3   14   1.000e-01  -1.200e-01   1.400e-01  4.239e-01  4.239e-01   15.916  1.474e-07  -27.710  3.559e-06 -173.896
    3   15   1.000e-01  -1.200e-01   1.500e-01  4.239e-01  4.239e-01   99.973  2.556e-07 -179.843  5.069e-06 -165.807
    3   16   1.000e-01  -1.200e-01   1.600e-01  4.239e-01  4.239e-01 -175.967  2.513e-07  -61.892  5.179e-06 -167.183
    3   17   1.000e-01  -1.200e-01   1.700e-01  4.239e-01  4.239e-01  -91.908  5.663e-07   10.423  5.756e-06 -174.290
    3   18   1.000e-01  -1.200e-01   1.800e-01  4.239e-01  4.239e-01   -7.851  3.720e-07  172.341  4.449e-06  176.063
    3   19   1.000e-01  -1.200e-01   1.900e-01  4.239e-01  4.239e-01   76.206  1.877e-07  -38.786  4.820e-06  153.601
    3   20   1.000e-01  -1.200e-01   2.000e-01  4.239e-01  4.239e-01  160.267  1.928e-07  -25.602  4.624e-06  157.322
    3   21   1.000e-01  -1.200e-01   2.100e-01  4.239e-01  4.239e-01 -115.675  5.095e-07   39.165  2.791e-06  134.429
    3   22   1.000e-01  -1.200e-01   2.200e-01  4.239e-01  4.239e-01  -31.619  4.716e-07 -171.712  2.911e-06  152.770
    3   23   1.000e-01  -1.200e-01   2.300e-01  4.238e-01  4.238e-01   52.475  4.016e-07   36.537  1.442e-06 -136.937
    3   24   1.000e-01  -1.200e-01   2.400e-01  4.227e-01  4.227e-01  136.429  4.671e-07 -127.713  1.583e-06  -95.446
    3   25   1.000e-01  -1.200e-01   2.500e-01  4.241e-01  4.241e-01 -139.252  3.261e-07   11.174  5.018e-06  -61.348
    3   26   1.000e-01  -1.200e-01   2.600e-01  4.233e-01  4.233e-01  -55.394  3.688e-07  -34.642  2.423e-05  129.592
    3   27   1.000e-01  -1.200e-01   2.700e-01  4.257e-01  4.257e-01   27.765  1.350e-06 -179.683  4.638e-04  -51.600
    3   28   1.000e-01  -1.200e-01   2.800e-01  5.508e-01  5.447e-01  117.373  4.568e-07    4.082  8.178e-02  129.092
    3   29   1.000e-01  -1.200e-01   2.900e-01  2.172e+00  2.168e+00  -61.368  4.064e-07   18.820  1.324e-01  120.587
    3   30   1.000e-01  -1.200e-01   3.000e-01  6.688e-01  6.632e-01  -65.655  3.701e-07   18.807  8.678e-02   86.489
    4    0   1.000e-01  -1.100e-01   0.000e+00  3.759e-01  3.759e-01  -87.051  1.126e-07   19.893  2.086e-06 -173.591
    4    1   1.000e-01  -1.100e-01   1.000e-02  4.264e-01  4.264e-01    2.824  1.781e-07  175.027  1.039e-06  -26.876
    4    2   1.000e-01  -1.100e-01   2.000e-02  4.240e-01  4.240e-01   87.244  1.438e-07   -1.115  4.485e-07  -89.501
    4    3   1.000e-01  -1.100e-01   3.000e-02  4.238e-01  4.238e-01  171.279  3.321e-07  175.603  1.153e-06  -91.324
    4    4   1.000e-01  -1.100e-01   4.000e-02  4.239e-01  4.239e-01 -104.673  4.857e-08   78.073  2.797e-06 -141.975
    4    5   1.000e-01  -1.100e-01   5.000e-02  4.239e-01  4.239e-01  -20.607  1.858e-07 -127.653  3.556e-06 -148.796
    4    6   1.000e-01  -1.100e-01   6.000e-02  4.239e-01  4.239e-01   63.460  2.308e-07   47.606  4.670e-06 -155.623
    4    7   1.000e-01  -1.100e-01   7.000e-02  4.238e-01  4.238e-01  147.507  2.589e-07  -16.142  4.551e-06 -167.537
    4    8   1.000e-01  -1.100e-01   8.000e-02  4.239e-01  4.239e-01 -128.438  1.984e-07   99.692  3.010e-06 -171.727
    4    9   1.000e-01  -1.100e-01   9.000e-02  4.239e-01  4.239e-01  -44.371  1.823e-07    9.563  2.540e-06  160.052
    4   10   1.000e-01  -1.100e-01   1.000e-01  4.238e-01  4.238e-01   39.685  2.660e-07 -151.865  1.632e-06   90.392
    4   11   1.000e-01  -1.100e-01   1.100e-01  4.239e-01  4.239e-01  123.739  5.070e-07   12.526  2.005e-06   97.840
    4   12   1.000e-01  -1.100e-01   1.200e-01  4.239e-01  4.239e-01 -152.199  1.343e-07  178.417  1.964e-06  117.879
    4   13   1.000e-01  -1.100e-01   1.300e-01  4.239e-01  4.239e-01  -68.140  1.303e-07  158.920  2.591e-06  175.701
    4   14   1.000e-01  -1.100e-01   1.400e-01  4.239e-01  4.239e-01   15.916  2.554e-07  -11.611  3.448e-06 -173.807
    4   15   1.000e-01  -1.100e-01   1.500e-01  4.239e-01  4.239e-01   99.973  3.118e-07  160.286  5.481e-06 -166.639
    4   16   1.000e-01  -1.100e-01   1.600e-01  4.239e-01  4.239e-01 -175.966  3.895e-07 -138.058  5.195e-06 -160.094
    4   17   1.000e-01  -1.100e-01   1.700e-01  4.239e-01  4.239e-01  -91.908  5.952e-07   -4.397  4.483e-06 -175.593
    4   18   1.000e-01  -1.100e-01   1.800e-01  4.239e-01  4.239e-01   -7.852  3.296e-07  169.688  4.985e-06  175.235
    4   19   1.000e-01  -1.100e-01   1.900e-01  4.239e-01  4.239e-01   76.206  1.954e-07  -33.287  4.437e-06  161.459
    4   20   1.000e-01  -1.100e-01   2.000e-01  4.239e-01  4.239e-01  160.268  2.085e-07    0.456  4.224e-06  156.712
    4   21   1.000e-01  -1.100e-01   2.100e-01  4.238e-01  4.238e-01 -115.671  1.698e-07   52.808  2.403e-06  144.297
    4   22   1.000e-01  -1.100e-01   2.200e-01  4.236e-01  4.236e-01  -31.629  7.062e-08   72.172  1.533e-06  146.397
    4   23   1.000e-01  -1.100e-01   2.300e-01  4.246e-01  4.246e-01   52.085  1.085e-06 -117.600  9.781e-07   27.735
    4   24   1.000e-01  -1.100e-01   2.400e-01  4.432e-01  4.432e-01  137.490  3.299e-06   71.961  7.944e-07   11.583
    4   25   1.000e-01  -1.100e-01   2.500e-01  4.207e-01  4.207e-01 -142.455  4.736e-06  135.668  4.480e-06  -71.651
    4   26   1.000e-01  -1.100e-01   2.600e-01  4.250e-01  4.250e-01  -55.395  1.696e-06  -59.256  2.354e-05  125.309
    4   27   1.000e-01  -1.100e-01   2.700e-01  4.257e-01  4.257e-01   27.777  1.256e-06 -166.391  4.648e-04  -51.295
    4   28   1.000e-01  -1.100e-01   2.800e-01  5.508e-01  5.447e-01  117.374  2.740e-07  152.077  8.178e-02  129.092
    4   29   1.000e-01  -1.100e-01   2.900e-01  2.172e+00  2.168e+00  -61.368  2.813e-07   38.056  1.324e-01  120.587
    4   30   1.000e-01  -1.100e-01   3.000e-01  6.688e-01  6.632e-01  -65.655  3.247e-07   28.631  8.678e-02   86.489
    5    0   1.000e-01  -1.000e-01   0.000e+00  3.759e-01  3.759e-01  -87.051  1.296e-07  175.916  2.305e-06  178.652
    5    1   1.000e-01  -1.000e-01   1.000e-02  4.264e-01  4.264e-01    2.823  3.531e-07 -165.222  1.155e-06  -35.918
    5    2   1.000e-01  -1.000e-01   2.000e-02  4.240e-01  4.240e-01   87.244  2.546e-07    0.999  6.144e-07  -59.886
    5    3   1.000e-01  -1.000e-01   3.000e-02  4.238e-01  4.238e-01  171.279  2.016e-07 -172.671  1.038e-06  -83.679
    5    4   1.000e-01  -1.000e-01   4.000e-02  4.239e-01  4.239e-01 -104.673  3.318e-07   36.850  2.879e-06 -147.782
    5    5   1.000e-01  -1.000e-01   5.000e-02  4.239e-01  4.239e-01  -20.607  2.215e-07 -155.627  3.976e-06 -156.159
    5    6   1.000e-01  -1.000e-01   6.000e-02  4.239e-01  4.239e-01   63.460  2.053e-07  116.521  5.425e-06 -156.798
    5    7   1.000e-01  -1.000e-01   7.000e-02  4.238e-01  4.238e-01  147.507  2.100e-07  -79.860  4.939e-06 -164.451
    5    8   1.000e-01  -1.000e-01   8.000e-02  4.239e-01  4.239e-01 -128.438  8.999e-08   27.885  2.805e-06 -165.988
    5    9   1.000e-01  -1.000e-01   9.000e-02  4.239e-01  4.239e-01  -44.370  5.580e-07   15.048  2.501e-06  157.127
    5   10   1.000e-01  -1.000e-01   1.000e-01  4.238e-01  4.238e-01   39.685  1.385e-07  165.952  1.942e-06  106.231
    5   11   1.000e-01  -1.000e-01   1.100e-01  4.239e-01  4.239e-01  123.739  4.093e-07   27.972  2.185e-06  120.503
    5   12   1.000e-01  -1.000e-01   1.200e-01  4.239e-01  4.239e-01 -152.199  2.598e-07 -166.339  2.008e-06  132.542
    5   13   1.000e-01  -1.000e-01   1.300e-01  4.239e-01  4.239e-01  -68.140  2.706e-07 -176.732  2.405e-06  174.166
    5   14   1.000e-01  -1.000e-01   1.400e-01  4.239e-01  4.239e-01   15.916  2.364e-07  -41.162  3.544e-06 -171.779
    5   15   1.000e-01  -1.000e-01   1.500e-01  4.239e-01  4.239e-01   99.973  1.277e-07   67.830  4.696e-06 -161.957
    5   16   1.000e-01  -1.000e-01   1.600e-01  4.239e-01  4.239e-01 -175.966  2.791e-07 -164.140  4.732e-06 -163.385
    5   17   1.000e-01  -1.000e-01   1.700e-01  4.239e-01  4.239e-01  -91.908  3.411e-07   -1.687  5.150e-06 -170.562
    5   18   1.000e-01  -1.000e-01   1.800e-01  4.239e-01  4.239e-01   -7.852  2.860e-07 -156.942  4.397e-06  179.580
    5   19   1.000e-01  -1.000e-01   1.900e-01  4.239e-01  4.239e-01   76.205  1.175e-07  -35.276  4.636e-06  162.132
    5   20   1.000e-01  -1.000e-01   2.000e-01  4.239e-01  4.239e-01  160.267  2.560e-07  -37.970  3.992e-06  158.290
    5   21   1.000e-01  -1.000e-01   2.100e-01  4.239e-01  4.239e-01 -115.685  3.958e-07   35.045  2.647e-06  137.516
    5   22   1.000e-01  -1.000e-01   2.200e-01  4.252e-01  4.252e-01  -31.579  2.967e-07  153.898  2.380e-06  145.022
    5   23   1.000e-01  -1.000e-01   2.300e-01  4.184e-01  4.184e-01   55.253  1.155e-06 -161.311  9.302e-06  -84.751
    5   24   1.000e-01  -1.000e-01   2.400e-01  1.516e-01  1.516e-01   87.457  1.436e-05  -20.065  1.010e-05  -49.025
    5   25   1.000e-01  -1.000e-01   2.500e-01  5.929e-01  5.929e-01 -102.698  1.024e-05  -18.533  1.881e-05   39.498
    5   26   1.000e-01  -1.000e-01   2.600e-01  4.206e-01  4.206e-01  -55.492  1.087e-05  -36.109  3.471e-05  102.774
    5   27   1.000e-01  -1.000e-01   2.700e-01  4.258e-01  4.258e-01   27.755  1.320e-06 -167.745  4.636e-04  -51.252
    5   28   1.000e-01  -1.000e-01   2.800e-01  5.508e-01  5.447e-01  117.374  5.814e-08  156.076  8.178e-02  129.091
    5   29   1.000e-01  -1.000e-01   2.900e-01  2.172e+00  2.168e+00  -61.368  2.511e-07   40.997  1.324e-01  120.587
    5   30   1.000e-01  -1.000e-01   3.000e-01  6.688e-01  6.632e-01  -65.654  2.984e-07   34.711  8.678e-02   86.489
    6    0   1.000e-01  -9.000e-02   0.000e+00  3.759e-01  3.759e-01  -87.051  1.146e-07  115.572  1.954e-06 -174.798
    6    1   1.000e-01  -9.000e-02   1.000e-02  4.264e-01  4.264e-01    2.824  2.285e-07 -162.127  1.041e-06  -21.786
    6    2   1.000e-01  -9.000e-02   2.000e-02  4.240e-01  4.240e-01   87.244  1.445e-07   55.907  3.422e-07  -83.088
